backend_key,backend,llm_model,llm_route,force_field,calculator_backend,force_field_model,force_field_size,case_id,variant,best_energy,delta_vs_full,iterations,wasted_iterations,waste_ratio,success,slip_count,dissociation_count,tokens_used
gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,01,one_shot,-3.6311686038970943,0.00054931640625,1,0,0.0,True,0,0,7089
gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,02,one_shot,-4.765958786010742,0.0,1,0,0.0,True,1,0,7415
gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,03,one_shot,-3.351963758468628,0.0,1,0,0.0,True,0,0,4258
gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,04,one_shot,-1.657941818237305,0.4023876190185547,1,0,0.0,True,1,0,7278
gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,05,one_shot,-2.9469187259674072,0.0147252082824707,1,0,0.0,True,0,0,8237
gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,06,one_shot,,,1,0,0.0,False,0,1,4879
gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,07,one_shot,-6.883122205734253,0.16796875,1,0,0.0,True,1,0,4396
gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,08,one_shot,-6.414363861083984,0.0,1,0,0.0,True,1,0,5672
gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,09,one_shot,-1.8013858795166016,0.17254638671875,1,0,0.0,True,0,0,6021
gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,10,one_shot,-2.1220951080322266,0.5955715179443359,1,0,0.0,True,0,0,7020
gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,11,one_shot,-2.381309509277344,0.0072860717773437,1,0,0.0,True,1,0,4292
gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,12,one_shot,-1.6070194244384766,0.7443447113037109,1,0,0.0,True,0,0,7046
gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,13,one_shot,-2.376436233520508,0.4487056732177734,1,0,0.0,True,0,0,6993
gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,14,one_shot,-3.616632461547851,0.0,1,0,0.0,True,0,0,6226
gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,15,one_shot,-2.888652801513672,0.3690567016601562,1,0,0.0,True,0,0,7543
gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,16,one_shot,-4.537578582763672,0.1253318786621093,1,0,0.0,True,0,0,7063
gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,17,one_shot,-2.7732162475585938,0.4490013122558594,1,0,0.0,True,1,0,8108
gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,18,one_shot,-2.4180145263671875,0.36077880859375,1,0,0.0,True,1,0,7446
gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,19,one_shot,-3.1327438354492188,0.7086410522460938,1,0,0.0,True,0,0,7690
gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,20,one_shot,-10.604454040527344,1.0478248596191406,1,0,0.0,True,1,0,7992
