backend_key,backend,llm_model,force_field,calculator_backend,force_field_model,force_field_size,case_id,variant,best_energy,delta_vs_full,iterations,wasted_iterations,waste_ratio,success,slip_count,dissociation_count,tokens_used
gemini,gemini25pro_mace_mp0_small,google/gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,01,no_executor,-2.81,0.8201925182342529,5,0,0.0,True,0,0,36875
gemini,gemini25pro_mace_mp0_small,google/gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,02,no_executor,-4.2,0.566019821166992,5,0,0.0,True,0,0,39950
gemini,gemini25pro_mace_mp0_small,google/gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,03,no_executor,-2.75,0.6019637584686279,5,0,0.0,True,0,0,39087
gemini,gemini25pro_mace_mp0_small,google/gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,04,no_executor,-3.4,-1.3396705627441405,5,0,0.0,True,0,0,42254
gemini,gemini25pro_mace_mp0_small,google/gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,05,no_executor,-0.45,2.5116439342498778,5,0,0.0,True,0,0,40155
gemini,gemini25pro_mace_mp0_small,google/gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,06,no_executor,-2.8,-0.63536148071289,5,0,0.0,True,0,0,40555
gemini,gemini25pro_mace_mp0_small,google/gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,07,no_executor,-3.08,3.971090955734253,5,0,0.0,True,0,0,38979
gemini,gemini25pro_mace_mp0_small,google/gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,08,no_executor,-3.45,2.964363861083984,5,0,0.0,True,0,0,43458
gemini,gemini25pro_mace_mp0_small,google/gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,09,no_executor,-3.45,-1.4760677337646486,3,0,0.0,True,0,0,28117
gemini,gemini25pro_mace_mp0_small,google/gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,10,no_executor,-3.3,-0.5823333740234373,4,0,0.0,True,0,0,41012
gemini,gemini25pro_mace_mp0_small,google/gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,11,no_executor,-3.15,-0.7614044189453124,3,0,0.0,True,0,0,35574
gemini,gemini25pro_mace_mp0_small,google/gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,12,no_executor,-2.55,-0.19863586425781232,3,0,0.0,True,0,0,27510
gemini,gemini25pro_mace_mp0_small,google/gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,13,no_executor,-3.1,-0.27485809326171884,4,0,0.0,True,0,0,40074
gemini,gemini25pro_mace_mp0_small,google/gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,14,no_executor,-3.65,-0.03336753845214879,5,0,0.0,True,0,0,38220
gemini,gemini25pro_mace_mp0_small,google/gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,15,no_executor,-3.4,-0.1422904968261718,5,0,0.0,True,0,0,41395
gemini,gemini25pro_mace_mp0_small,google/gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,16,no_executor,-4.95,-0.2870895385742189,5,0,0.0,True,0,0,47752
gemini,gemini25pro_mace_mp0_small,google/gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,17,no_executor,-2.65,0.5722175598144532,5,0,0.0,True,0,0,39626
gemini,gemini25pro_mace_mp0_small,google/gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,18,no_executor,-2.45,0.3287933349609373,4,0,0.0,True,0,0,39531
gemini,gemini25pro_mace_mp0_small,google/gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,19,no_executor,-2.25,1.7936630249023438,4,0,0.0,True,0,0,41465
gemini,gemini25pro_mace_mp0_small,google/gemini-2.5-pro,MACE-MP-0 small,mace,mace_mp0,small,20,no_executor,-2.45,9.202278900146485,5,0,0.0,True,0,0,41815
